spectral_axis,intensity,uncertainty
6835.87,521.081177,510.975525
6837.34,531.995361,524.84021
6838.81,620.589722,617.784729
6840.28,656.36853,649.056091
6841.75,526.627014,533.591431
6843.22,564.070251,569.562073
6844.69,611.698669,614.225159
6846.16,615.63678,613.229675
6847.63,576.402466,577.851807
6849.1,571.18866,573.273926
6850.57,503.643463,497.748444
6852.04,552.443726,548.916931
6853.51,547.05011,545.692444
6854.98,559.097534,564.439087
6856.45,583.322449,579.042664
6857.92,581.047424,580.413391
6859.39,589.207458,586.543152
6860.86,614.413757,615.348206
6862.33,582.937805,595.038635
6863.8,546.989746,549.575745
6865.27,511.831787,522.592163
6866.74,567.403809,555.945801
6868.21,511.908813,506.203125
6869.68,440.675903,443.966309
6871.15,464.899231,466.790039
6872.62,408.873413,408.672394
6874.09,434.830139,429.985382
6875.55,500.258453,495.602295
6877.02,501.158112,497.02655
6878.49,557.165833,557.69342
6879.96,520.026123,525.178345
6881.43,573.089783,571.471313
6882.9,511.74707,515.09552
6884.37,560.798584,556.333618
6885.84,510.686615,515.35321
6887.31,513.781616,507.990295
6888.78,569.985352,566.656616
6890.25,543.22644,545.054932
6891.72,485.227539,481.439758
6893.19,542.680969,543.370361
6894.66,543.598633,541.486511
6896.13,487.599884,490.539795
6897.6,498.530853,500.089844
6899.07,484.021576,482.562286
6900.54,553.085632,552.31781
6902.01,457.635132,452.009094
6903.48,504.173767,505.364471
6904.95,507.524292,505.086639
6906.42,503.291138,503.652679
6907.89,541.303528,535.439636
6909.36,495.00177,496.300598
6910.83,471.09494,468.529022
6912.3,519.089966,508.05127
6913.77,536.119995,538.542542
6915.24,516.762329,520.870422
6916.71,559.391113,562.243652
6918.18,539.707581,545.041565
6919.65,565.928772,567.451965
6921.12,575.693909,577.021118
6922.59,528.690796,523.715515
6924.06,497.288696,499.652344
6925.53,522.212708,526.328186
6927,571.705078,569.252747
6928.47,513.887939,510.886658
6929.94,520.303162,524.702148
6931.41,558.322327,558.111389
6932.88,566.805908,566.574097
6934.35,560.872498,565.056946
6935.82,542.776917,541.322205
6937.29,555.243103,553.281006
6938.76,576.016724,579.287598
6940.23,542.842102,543.174622
6941.7,547.949829,553.599915
6943.17,544.816589,548.356812
6944.64,520.720825,520.848694
6946.11,543.079102,541.76886
6947.58,595.824219,597.259949
6949.05,604.506165,606.913391
6950.52,583.2854,576.075928
6951.99,571.751648,572.031189
6953.46,519.335022,527.757141
6954.93,533.158569,534.569641
6956.4,535.21582,535.200195
6957.87,554.973206,551.23468
6959.34,555.253418,545.990234
6960.81,554.313477,552.780518
6962.28,600.971252,599.096924
6963.75,557.284485,555.527954
6965.22,539.890442,538.597534
6966.69,560.024231,557.073975
6968.16,600.340515,602.759949
6969.63,594.651917,600.544006
6971.1,562.466431,561.668152
6972.57,567.903198,565.863403
6974.04,550.411377,557.370972
6975.5,495.987732,499.384125
6976.97,513.896851,512.321228
6978.44,512.721558,520.0401
6979.91,551.341858,555.268616
6981.38,558.23999,555.478088
6982.85,535.70752,531.075623
6984.32,558.175903,562.944946
6985.79,574.237976,576.424377
6987.26,562.061096,560.970459
6988.73,530.935059,528.941956
6990.2,583.635193,580.76532
6991.67,571.243591,576.002869
6993.14,533.206604,532.842102
6994.61,540.074097,534.227966
6996.08,585.70575,584.011719
6997.55,543.91095,540.477478
6999.02,556.380493,558.241394
7000.49,545.664673,549.385925
7001.96,518.011658,514.540405
7003.43,514.259216,517.286072
7004.9,576.752686,577.765076
7006.37,505.269043,503.580292
7007.84,575.976135,575.101379
7009.31,598.392334,605.976074
7010.78,578.400146,579.494263
7012.25,581.448975,580.852661
7013.72,494.978821,499.135986
7015.19,513.954895,518.330688
7016.66,561.888,558.232544
7018.13,572.539978,577.106018
7019.6,507.552917,510.248901
7021.07,567.942993,571.953003
7022.54,574.836548,572.386292
7024.01,561.216736,559.880066
7025.48,581.695618,581.878479
7026.95,550.007324,551.921875
7028.42,540.284851,537.826416
7029.89,601.026123,598.143311
7031.36,547.523926,550.448364
7032.83,545.39856,548.843445
7034.3,566.291626,556.611511
7035.77,531.710815,532.589844
7037.24,587.317932,587.156738
7038.71,582.192505,581.695557
7040.18,495.602142,496.520325
7041.65,574.906311,572.311157
7043.12,619.141541,612.783813
7044.59,560.168274,559.347534
7046.06,595.467346,596.859436
7047.53,558.159424,563.063416
7049,553.869019,546.879761
7050.47,565.347046,564.845825
7051.94,571.021729,571.689941
7053.41,574.521606,577.573242
7054.88,613.443604,615.906982
7056.35,559.827026,560.72937
7057.82,603.583923,597.872375
7059.29,581.042908,580.781494
7060.76,575.659912,583.91449
7062.23,564.2995,560.622314
7063.7,571.259888,564.586792
7065.17,550.761414,549.635132
7066.64,592.645142,598.049683
7068.11,590.928162,582.804871
7069.58,541.829834,546.613708
7071.05,562.816467,553.61499
7072.52,570.45813,572.383728
7073.99,608.375854,596.444885
7075.45,585.341003,587.929932
7076.92,556.91864,554.874207
7078.39,545.808899,540.09137
7079.86,622.17981,621.138794
7081.33,550.135193,551.652222
7082.8,535.322754,525.235596
7084.27,608.419556,606.776184
7085.74,586.567993,584.046753
7087.21,573.955078,571.540833
7088.68,615.013123,615.018494
7090.15,503.06134,505.857941
7091.62,597.154419,593.542175
7093.09,594.26178,596.242737
7094.56,562.874573,552.408386
7096.03,529.456909,530.579102
7097.5,555.054993,558.136414
7098.97,540.336975,544.103638
7100.44,576.777466,573.808289
7101.91,580.562561,582.637207
7103.38,597.080078,596.597656
7104.85,568.679993,568.32428
7106.32,638.321533,643.811279
7107.79,581.564148,581.939392
7109.26,550.703552,551.523865
7110.73,592.228455,587.339478
7112.2,573.427673,576.878784
7113.67,631.859131,628.355713
7115.14,600.544739,599.859253
7116.61,591.788635,594.087463
7118.08,550.323547,555.241272
7119.55,581.911926,586.641357
7121.02,610.271484,606.03064
7122.49,574.046814,576.535034
7123.96,587.780823,588.973206
7125.43,587.619629,588.878784
7126.9,570.318237,572.965576
7128.37,606.828003,607.608032
7129.84,608.959045,610.176392
7131.31,547.127991,547.523987
7132.78,556.937744,561.117249
7134.25,575.759644,578.932678
7135.72,606.028931,601.817383
7137.19,570.662598,579.671936
7138.66,553.999207,556.152954
7140.13,567.245483,567.247192
7141.6,537.795715,543.417358
7143.07,590.756348,588.840942
7144.54,586.201782,588.564697
7146.01,572.101563,574.934082
7147.48,572.835388,566.210144
7148.95,592.334656,595.349426
7150.42,551.256409,552.314026
7151.89,533.581848,536.506348
7153.36,590.703125,592.932739
7154.83,590.809387,590.313721
7156.3,605.591614,600.165283
7157.77,551.627747,547.144958
7159.24,579.204163,578.720154
7160.71,647.730652,647.657776
7162.18,569.170532,565.592285
7163.65,596.759705,596.561157
7165.12,585.927673,582.539551
7166.59,538.013916,529.815857
7168.06,552.493164,551.620056
7169.53,612.850037,611.100952
7171,582.054443,585.236511
7172.47,480.674622,476.69458
7173.93,500.567108,503.688904
7175.4,527.892395,535.003967
7176.87,537.37561,536.738525
7178.34,522.618713,522.991455
7179.81,539.920654,541.783508
7181.28,558.270752,558.269043
7182.75,577.27417,574.212585
7184.22,538.825195,535.332825
7185.69,498.374268,499.518219
7187.16,516.203308,515.277466
7188.63,501.747864,502.366455
7190.1,539.515137,533.301453
7191.57,596.639038,597.672607
7193.04,555.168518,555.489197
7194.51,528.536499,529.369995
7195.98,546.974243,546.227661
7197.45,559.933044,559.574829
7198.92,553.086182,550.68158
7200.39,572.83905,566.824036
7201.86,503.362457,504.890228
7203.33,518.36853,519.793274
7204.8,541.232422,541.294861
7206.27,539.824524,536.708191
7207.74,519.951843,524.745483
7209.21,566.269165,562.621277
7210.68,564.528564,554.687744
7212.15,511.876343,500.848511
7213.62,530.15387,527.326599
7215.09,578.763672,579.900513
7216.56,551.11554,550.299988
7218.03,553.479004,554.901428
7219.5,542.186218,534.320374
7220.97,558.870239,553.458618
7222.44,562.397339,558.949524
7223.91,539.570923,540.512207
7225.38,575.91272,579.012939
7226.85,542.578918,540.915405
7228.32,523.206116,524.766296
7229.79,543.146362,543.340637
7231.26,522.957825,526.715149
7232.73,545.798096,547.785645
7234.2,542.137878,541.658386
7235.67,474.589661,475.235931
7237.14,531.305237,531.925171
7238.61,515.902832,518.399109
7240.08,551.9104,557.721558
7241.55,487.27533,492.752106
7243.02,524.695251,532.080383
7244.49,595.309753,593.755981
7245.96,533.272644,527.811707
7247.43,502.611481,505.074432
7248.9,534.860474,533.55365
7250.37,505.094696,508.851868
7251.84,564.13092,565.392151
7253.31,536.359619,531.770508
7254.78,488.066589,486.533997
7256.25,493.945435,489.651978
7257.72,515.929993,515.356506
7259.19,517.71936,520.338745
7260.66,507.56723,514.174072
7262.13,536.841492,539.707886
7263.6,499.371674,497.433502
7265.07,494.79425,492.792145
7266.54,507.747162,509.902771
7268.01,523.72583,523.710999
7269.48,515.857727,513.293823
7270.95,536.643494,533.66626
7272.42,564.215149,556.526184
7273.88,509.296967,506.183502
7275.35,534.791504,539.491211
7276.82,497.58313,492.168243
7278.29,473.675171,471.961029
7279.76,508.974182,508.480194
7281.23,483.036835,481.317078
7282.7,505.314453,511.872589
7284.17,503.831879,513.000793
7285.64,486.863434,478.033478
7287.11,463.722015,465.926147
7288.58,451.012817,463.603333
7290.05,456.386658,455.642517
7291.52,487.384155,489.73584
7292.99,500.11264,498.616669
7294.46,489.085632,489.971039
7295.93,480.780457,488.054016
7297.4,506.782166,505.801575
7298.87,496.605652,493.871094
7300.34,451.708405,454.20636
7301.81,470.935486,471.717316
7303.28,538.43042,536.473389
7304.75,562.413696,560.724182
7306.22,489.66098,489.2724
7307.69,484.945709,482.848694
7309.16,497.088715,502.616241
7310.63,476.495026,474.369385
7312.1,461.48233,457.119873
7313.57,527.413269,525.819885
7315.04,487.200714,485.114166
7316.51,384.064392,378.972626
7317.98,466.705444,458.582886
7319.45,484.226715,487.954193
7320.92,471.061829,476.538483
7322.39,496.168854,501.69046
7323.86,558.810425,554.98938
7325.33,500.559784,493.601776
7326.8,498.994476,504.434692
7328.27,548.543091,551.512024
7329.74,500.85788,497.683136
7331.21,472.403534,473.791382
7332.68,528.75946,521.004028
7334.15,527.377014,529.427734
7335.62,527.443237,520.503845
7337.09,506.977783,504.640533
7338.56,501.290314,512.343262
7340.03,510.75412,514.473267
7341.5,522.741699,516.449463
7342.97,494.434448,507.665436
7344.44,574.796509,578.035278
7345.91,504.865143,507.524445
7347.38,468.121521,468.729797
7348.85,537.838379,534.646484
7350.32,487.337769,488.794525
7351.79,531.208862,530.956116
7353.26,525.144043,524.308044
7354.73,475.528992,473.952911
7356.2,462.260468,456.355835
7357.67,461.535919,457.09726
7359.14,517.402283,524.665222
7360.61,521.667053,522.40094
7362.08,525.879761,524.372803
7363.55,468.676727,465.622681
7365.02,489.700745,491.039673
7366.49,498.028595,498.95929
7367.96,498.006927,494.229156
7369.43,542.112854,536.334106
7370.9,499.979431,508.365662
7372.37,530.881958,530.946411
7373.83,552.272827,545.318298
7375.3,503.354736,505.105469
7376.77,539.371826,538.872864
7378.24,460.222809,468.262451
7379.71,483.252808,491.858704
7381.18,509.932495,510.23288
7382.65,487.55426,485.241577
7384.12,517.899536,512.076538
7385.59,474.792816,468.221222
7387.06,518.808044,517.452087
7388.53,525.019409,519.422607
7390,512.298523,510.787018
7391.47,500.978516,504.547211
7392.94,549.789551,544.529724
7394.41,534.461975,531.321716
7395.88,485.428284,487.141693
7397.35,503.396027,501.067291
7398.82,511.047943,517.31427
7400.29,543.977783,545.988708
7401.76,527.915833,516.11261
7403.23,471.813538,470.367401
7404.7,500.545837,495.110748
7406.17,516.844238,516.99292
7407.64,521.082153,523.428406
7409.11,554.055115,554.840576
7410.58,492.469208,495.135895
7412.05,490.089996,493.576385
7413.52,513.622314,520.570679
7414.99,523.365479,528.236267
7416.46,532.623596,533.053894
7417.93,497.799561,498.255585
7419.4,529.043091,525.305908
7420.87,563.942871,570.997803
7422.34,496.018768,498.626282
7423.81,545.597107,542.509277
7425.28,528.151489,529.39856
7426.75,501.025116,496.936615
7428.22,574.546814,572.967896
7429.69,571.986694,572.260986
7431.16,508.77301,501.548187
7432.63,545.857422,543.245544
7434.1,536.215637,538.992249
7435.57,516.430298,513.451233
7437.04,519.963867,519.938965
7438.51,558.76416,557.189453
7439.98,519.923279,526.167236
7441.45,495.311981,493.506287
7442.92,497.057068,500.140106
7444.39,458.778259,459.603241
7445.86,522.392273,518.01886
7447.33,525.683594,523.565796
7448.8,538.275757,530.949036
7450.27,509.862335,510.108917
7451.74,494.064117,499.374878
7453.21,542.048035,540.050171
7454.68,523.731262,525.733154
7456.15,454.481628,455.455139
7457.62,502.433289,500.435272
7459.09,487.242371,486.657227
7460.56,493.027618,484.642365
7462.03,521.703918,520.486633
7463.5,495.545624,497.431061
7464.97,461.396271,463.982727
7466.44,491.102631,491.557404
7467.91,525.6651,529.768982
7469.38,524.215149,521.293701
7470.85,542.301758,543.695984
7472.31,517.8125,509.947632
7473.78,498.390137,490.523956
7475.25,576.248962,579.509888
7476.72,484.563843,481.200287
7478.19,479.219025,486.459534
7479.66,458.578217,466.180664
7481.13,469.60733,475.705353
7482.6,527.957764,529.814148
7484.07,521.11084,521.894897
7485.54,550.621399,551.657471
7487.01,499.639221,498.027679
7488.48,468.98999,465.659119
7489.95,492.412598,493.953644
7491.42,506.985046,507.156403
7492.89,475.840729,478.673492
7494.36,508.957855,506.260254
7495.83,586.728516,581.459045
7497.3,516.06427,514.828064
7498.77,491.642426,492.420074
7500.24,458.903625,461.180817
7501.71,504.278656,506.097992
7503.18,474.029968,470.040924
7504.65,495.777985,488.523041
7506.12,506.613647,514.11261
7507.59,490.89624,491.057861
7509.06,503.075439,506.269714
7510.53,517.370239,512.653809
7512,498.354614,497.239166
7513.47,535.838989,532.504028
7514.94,500.379456,501.257111
7516.41,539.787659,533.128662
7517.88,506.695496,505.335327
7519.35,527.639404,518.017883
7520.82,475.493805,480.701874
7522.29,495.601929,488.789551
7523.76,501.121094,508.506744
7525.23,497.67627,499.717682
7526.7,453.771912,456.035034
7528.17,464.221985,468.316589
7529.64,467.770264,471.75531
7531.11,511.24469,514.611877
7532.58,509.414307,511.619812
7534.05,451.755005,447.254364
7535.52,407.254944,404.341034
7536.99,477.861603,479.86972
7538.46,438.73233,431.257141
7539.93,421.179749,415.373993
7541.4,462.2146,461.872192
7542.87,478.756744,479.467133
7544.34,455.152222,451.185242
7545.81,459.786713,463.449493
7547.28,437.595001,439.943665
7548.75,469.755127,466.268555
7550.22,446.956451,453.171783
7551.69,514.570923,509.284607
7553.16,431.914337,428.200928
