spectral_axis,intensity
4770.42,6859.511
4772.05,7063.748
4773.69,6856.035
4775.32,6582.885
4776.95,6743.349
4778.59,6565.157
4780.22,6606.173
4781.85,6714.895
4783.49,6788.759
4785.12,6559.323
4786.76,6690.565
4788.39,6717.524
4790.02,6811.744
4791.66,7070.121
4793.29,6972.606
4794.93,6886.755
4796.56,6952.638
4798.19,7076.307
4799.83,7191.147
4801.46,7028.284
4803.1,6800.266
4804.73,6940.826
4806.36,6804.668
4808,6882.264
4809.63,6912.9
4811.26,6902.659
4812.9,6906.965
4814.53,7113.966
4816.17,6856.079
4817.8,7056.912
4819.43,7422.483
4821.07,6924.374
4822.7,6906.979
4824.34,6681.046
4825.97,7025.346
4827.6,7123.534
4829.24,6754.545
4830.87,6852.701
4832.5,7206.912
4834.14,7148.083
4835.77,6874.641
4837.41,6825.022
4839.04,7150.091
4840.67,6962.576
4842.31,6743.853
4843.94,7134.462
4845.57,7065.335
4847.21,6736.285
4848.84,7145.181
4850.48,7020.087
4852.11,7184.101
4853.74,7200.818
4855.38,7348.313
4857.01,7195.74
4858.65,6901.438
4860.28,6979.159
4861.91,7193.461
4863.55,7117.427
4865.18,6771.292
4866.81,7066.448
4868.45,7138.522
4870.08,7608.635
4871.72,7730.687
4873.35,7572.215
4874.98,7361.867
4876.62,7501.931
4878.25,7826.316
4879.89,7479.52
4881.52,7491.558
4883.15,7717.716
4884.79,7863.081
4886.42,7691.386
4888.06,7587.372
4889.69,7817.524
4891.32,7805.97
4892.96,7749.181
4894.59,8141.303
4896.23,7986.309
4897.86,8069.741
4899.49,8483.139
4901.13,8008.878
4902.76,8537.414
4904.39,8547.884
4906.03,8558.899
4907.66,8678.012
4909.3,8786.581
4910.93,8886.263
4912.56,8897.625
4914.2,8871.089
4915.83,9334.548
4917.46,9570.854
4919.1,9170.573
4920.73,9469.244
4922.37,9232.604
4924,9345.884
4925.63,9709.568
4927.27,9816.842
4928.9,10128.88
4930.53,10089.34
4932.17,10346.88
4933.8,10928.53
4935.44,10803.82
4937.07,11224.25
4938.7,10861.45
4940.34,10828.77
4941.97,10492.14
4943.61,10961.45
4945.24,10868.02
4946.87,10535.33
4948.51,10468.23
4950.14,9946.404
4951.77,9897.425
4953.41,10317.3
4955.04,10326.3
4956.68,9815.904
4958.31,9648.882
4959.94,9344.319
4961.58,9591.521
4963.21,9570.359
4964.85,9671.18
4966.48,9531.35
4968.11,9235.634
4969.75,9677.058
4971.38,9846.784
4973.02,9934.73
4974.65,10197.02
4976.28,10099.58
4977.92,10043.1
4979.55,9929.753
4981.19,9565.638
4982.82,10054.86
4984.45,9401.479
4986.09,9301.74
4987.72,9228.06
4989.35,9270.405
4990.99,9179.343
4992.62,8530.583
4994.26,8828.994
4995.89,8319.39
4997.52,8107.27
4999.16,7898.056
5000.79,8007.431
5002.43,7889.287
5004.06,7799.311
5005.69,8522.4
5007.33,8326.996
5008.96,8085.562
5010.59,8292.702
5012.23,8124.61
5013.86,7982.854
5015.5,7886.804
5017.13,7890.543
5018.76,8031.497
5020.4,7715.799
5022.03,8014.419
5023.66,8363.878
5025.3,8679.418
5026.93,8688.551
5028.57,9041.241
5030.2,9433.013
5031.83,10378.42
5033.47,11339.83
5035.1,12170.81
5036.73,12428.98
5038.37,12215.67
5040,11560.13
5041.64,10980.95
5043.27,10074.37
5044.9,9641.359
5046.54,9089.328
5048.17,8587.753
5049.81,8207.079
5051.44,8054.349
5053.07,7762.171
5054.71,7529.046
5056.34,7728.038
5057.98,7578.515
5059.61,7285.257
5061.24,7235.914
5062.88,7376.007
5064.51,7559.228
5066.15,7557.634
5067.78,7656.962
5069.41,7997.115
5071.05,7989.655
5072.68,8403.88
5074.31,8771.476
5075.95,9432.399
5077.58,10700.09
5079.22,12724.1
5080.85,15347.03
5082.48,18496.46
5084.12,20203.93
5085.75,21357.69
5087.39,21640.09
5089.02,20091.98
5090.65,17237.3
5092.29,14388.83
5093.92,12382.9
5095.55,10802.11
5097.19,9455.073
5098.82,8816.264
5100.46,8322.065
5102.09,7899.606
5103.72,7668.062
5105.36,7573.332
5106.99,7627.831
5108.62,7660.633
5110.26,7619.814
5111.89,7556.853
5113.53,7283.373
5115.16,6996.175
5116.79,7247.289
5118.43,7126.39
5120.06,7099.884
5121.7,6944.213
5123.33,6890.164
5124.96,7055.183
5126.6,7221.046
5128.23,7227.093
5129.86,7100.337
5131.5,7013.006
5133.13,7125.331
5134.77,7309.477
5136.4,7023.195
5138.03,7134.742
5139.67,7427.089
5141.3,7435.485
5142.94,7249.667
5144.57,6922.05
5146.2,6868.476
5147.84,7043.62
5149.47,7131.739
5151.1,7050.514
5152.74,6903.226
5154.37,6886.527
5156.01,6730.89
5157.64,6789.225
5159.27,6845.188
5160.91,6604.129
5162.54,6492.137
5164.18,6985.907
5165.81,6925.208
5167.44,6940.388
5169.08,6824.444
5170.71,6785.522
5172.35,6978.727
5173.98,7034.981
5175.61,6973.913
5177.25,7017.2
5178.88,6830.693
5180.51,6622.26
5182.15,6770.798
5183.78,6487.922
5185.42,6581.699
5187.05,6562.221
5188.68,6703.406
5190.32,6809.725
5191.95,6789.356
5193.59,6777.057
5195.22,6590.213
5196.85,6883.387
5198.49,7065.933
5200.12,6785.652
5201.75,7032.914
5203.39,6946.73
5205.02,6581.683
5206.66,6507.304
5208.29,6608.078
5209.92,6632.379
5211.56,6650.607
5213.19,6965.501
5214.82,6559.129
5216.46,6877.933
5218.09,7015.216
5219.73,6803.169
5221.36,6985.605
5222.99,6945.35
5224.63,6613.662
5226.26,6757.232
5227.9,6884.283
5229.53,7106.203
5231.16,6774.814
5232.8,6842.521
5234.43,6982.327
5236.06,6664.802
5237.7,6672.615
5239.33,6894.433
5240.97,7131.055
5242.6,7128.789
5244.23,6894.168
5245.87,6767.734
5247.5,6785.826
5249.14,6514.054
5250.77,6553.907
5252.4,6438.667
5254.04,6589.543
5255.67,6421.521
5257.31,6396.921
5258.94,6678.002
5260.57,6660.299
5262.21,6543.759
5263.84,6520.628
5265.48,6510.661
5267.11,6558.729
5268.74,6325.699
5270.38,6718.322
5272.01,7114.55
5273.64,7322.354
5275.28,6999.878
5276.91,6934.983
5278.55,6955.061
5280.18,7297.929
5281.81,7408.853
5283.45,7326.156
5285.08,6992.062
5286.71,6773.827
5288.35,7129.536
5289.98,7127.827
5291.62,6841.952
5293.25,6997.053
5294.88,7144.901
5296.52,7252.264
5298.15,7284.999
5299.78,7160.426
5301.42,7274.322
5303.05,7150.98
5304.69,7094.659
5306.32,6844.121
5307.95,6824.849
5309.59,6887.345
5311.22,6896.701
5312.86,6967.791
5314.49,6992.407
5316.12,7045.695
5317.76,7185.108
5319.39,7178.172
5321.02,7268.768
5322.66,7260.894
5324.29,7187.672
5325.93,7177.959
5327.56,7036.149
5329.19,7381.811
5330.83,7289.405
5332.46,6908.706
5334.1,7212.55
5335.73,7263.5
5337.36,7231.378
5339,7030.879
5340.63,7019.865
5342.27,7313.047
5343.9,7517.516
5345.53,7021.953
5347.17,6883.836
5348.8,6519.646
5350.44,6685.811
5352.07,6815.006
5353.7,7075.051
5355.34,7130.333
5356.97,6981.233
5358.6,7173.421
5360.24,7289.631
5361.87,7419.756
5363.51,7377.79
5365.14,7258.19
5366.77,7230.472
5368.41,7297.287
5370.04,7499.865
5371.68,7771.012
5373.31,7652.954
5374.94,7334.325
5376.58,7486.451
5378.21,7372.161
5379.84,7351.089
5381.48,7593.292
5383.11,7583.642
5384.75,7358.148
5386.38,7479.866
5388.01,7559.266
5389.65,7616.636
5391.28,7674.521
5392.91,7535.622
5394.55,7646.508
5396.18,7849.319
5397.82,7575.261
5399.45,7269.955
5401.08,7507.376
5402.72,7625.914
5404.35,7647.487
5405.98,7521.005
5407.62,7628.924
5409.25,7422.795
5410.89,7322.675
5412.52,6990.749
5414.15,7038.764
5415.79,7175.44
5417.42,7003.308
5419.06,7380.373
5420.69,7543.106
5422.32,7086.712
5423.96,7282.307
5425.59,7365.305
5427.23,7387.358
5428.86,7350.707
5430.49,7447.953
5432.13,7347.556
5433.76,7736.661
5435.4,7749.614
5437.03,7577.066
5438.66,7522.164
5440.3,7613.964
5441.93,7728.406
5443.56,7645.204
5445.2,7931.321
5446.83,7775.06
5448.47,7687.498
5450.1,7399.112
5451.73,7298.939
5453.37,7422.749
5455,7091.78
5456.64,7075.769
5458.27,7366.026
5459.9,7203.352
5461.54,7452.656
5463.17,7515.384
5464.8,7380.738
5466.44,7446.063
5468.07,7494.434
5469.71,7264.663
5471.34,7337.75
5472.97,7375.687
5474.61,7196.195
5476.24,7401.091
5477.88,7196.133
5479.51,7080.804
5481.14,6977.292
5482.78,7170.614
5484.41,7060.853
5486.04,7105.578
5487.68,7236.417
5489.31,7131.825
5490.95,7206.993
5492.58,6991.345
5494.21,6886.322
5495.85,7093.794
5497.48,7290.931
5499.11,7294.292
5500.75,7360.037
5502.38,7389.826
5504.02,7442.183
5505.65,7613.675
5507.28,7393.745
5508.92,7170.146
5510.55,7546.91
5512.19,7294.042
5513.82,7585.457
5515.45,7612.441
5517.09,7242.558
5518.72,7124.373
5520.35,7503.413
5521.99,7241.615
5523.62,7372.771
5525.26,7517.847
5526.89,7547.417
5528.52,7407.951
5530.16,7472.708
5531.79,7452.49
5533.43,7457.011
5535.06,7433.013
5536.69,7074.903
5538.33,7161.995
5539.96,7223.284
5541.6,7078.696
5543.23,7275.256
5544.86,7167.48
5546.5,7138.587
5548.13,7171.095
5549.76,7167.266
5551.4,7406.676
5553.03,7434.39
5554.67,7320.605
5556.3,7150.64
5557.93,7102.72
5559.57,7061.754
5561.2,7301.823
5562.84,7257.271
5564.47,7032.215
5566.1,7181.162
5567.74,7184.186
5569.37,7139.648
5571,7144.907
5572.64,7474.326
5574.27,7602.339
5575.91,7644.197
5577.54,7672.431
5579.17,7143.13
5580.81,7091.169
5582.44,6958.471
5584.07,6632.261
5585.71,6941.05
5587.34,7242.647
5588.98,7299.051
5590.61,7266.453
5592.24,7235.368
5593.88,7130.879
5595.51,7101.72
5597.15,7442.169
5598.78,7386.524
5600.41,7393.412
5602.05,7422.852
5603.68,7559.473
5605.31,7433.417
5606.95,7413.873
5608.58,7427.322
5610.22,7456.098
5611.85,7495.196
5613.48,7416.011
5615.12,7248.241
5616.75,7166.704
5618.39,7210.674
5620.02,7217.105
5621.65,7183.946
5623.29,7144.495
5624.92,7227.697
5626.56,7265.71
5628.19,7260.593
5629.82,7198.419
5631.46,7303.551
5633.09,7389.822
5634.73,7453.569
5636.36,7613.122
5637.99,7537.438
5639.63,7460.946
5641.26,7468.733
5642.89,7326.68
5644.53,7315.112
5646.16,7340.359
5647.8,7456.086
5649.43,7404.385
5651.06,7417.367
5652.7,7460.271
5654.33,7645.223
5655.96,7553.487
5657.6,7437.252
5659.23,7308.656
5660.87,7231.208
5662.5,7317.032
5664.13,7423.842
5665.77,7519.812
5667.4,7408.218
5669.03,7334.368
5670.67,7237.839
5672.3,7102.114
5673.94,6974.64
5675.57,7173.995
5677.2,7208.607
5678.84,7058.82
5680.47,6957.45
5682.11,7060.454
5683.74,7230.999
5685.37,7543.417
5687.01,7473.575
5688.64,7445.206
5690.27,7385.077
5691.91,7267.776
5693.54,7239.18
5695.18,7309.389
5696.81,7324.379
5698.44,7134.873
5700.08,7092.601
5701.71,7223.005
5703.35,7342.59
5704.98,7287.206
5706.61,7414.55
5708.25,7428.412
5709.88,7401.453
5711.52,7423.986
5713.15,7314.547
5714.78,7293.17
5716.42,7272.215
5718.05,6930.371
5719.69,7221.215
5721.32,7282.32
5722.95,7182.083
5724.59,7026.721
5726.22,7263.141
5727.85,7438.23
5729.49,7567.918
5731.12,7589.657
5732.76,7389.435
5734.39,7259.006
5736.02,7246.294
5737.66,7150.196
5739.29,7145.684
5740.93,7132.332
5742.56,7101.167
5744.19,7136.452
5745.83,7283.782
5747.46,7380.499
5749.09,7342.841
5750.73,6990.137
5752.36,7092.889
5753.99,7258.722
5755.63,7353.255
5757.26,7212.602
5758.9,7335.434
5760.53,7489.378
5762.16,7411.082
5763.8,7356.716
5765.43,7464.514
5767.07,7591.142
5768.7,7262.331
5770.33,7083.021
5771.97,7106.732
5773.6,7240.229
5775.23,7328.837
5776.87,7343.185
5778.5,7431.63
5780.14,7587.46
5781.77,7304.67
5783.4,7229.137
5785.04,7419.344
5786.67,7990.841
5788.31,7709.554
5789.94,7544.429
5791.57,7463.653
5793.21,7540.155
5794.84,7297.472
5796.48,7215.123
5798.11,7220.871
5799.74,7443.514
5801.38,7633.676
5803.01,7489.37
5804.65,7382.571
5806.28,7646.834
5807.91,7707.218
5809.55,7742.553
5811.18,7806.215
5812.81,8141.082
5814.45,7665.279
5816.08,7688.971
5817.72,7848.419
5819.35,7569.434
5820.98,7824.743
5822.62,7833.009
5824.25,7695.357
5825.89,7735.257
5827.52,7685.206
5829.15,7899.455
5830.79,8316.16
5832.42,7660.789
5834.05,7773.688
5835.69,7846.672
5837.32,7876.546
5838.96,7857.025
5840.59,8010.249
5842.22,7996.083
5843.86,7712.889
5845.49,7883.32
5847.12,7943.427
5848.76,7953.714
5850.39,7912.239
5852.03,7908.403
5853.66,7848.598
5855.29,7771.411
5856.93,7695.065
5858.56,7634.874
5860.19,7756.622
5861.83,7815.586
5863.46,7408.493
5865.1,7640.679
5866.73,7941.326
5868.36,8213.834
5870,8040.705
5871.63,7611.125
5873.27,7420.331
5874.9,7327.364
5876.53,7286.838
5878.17,7435.941
5879.8,7596.351
5881.44,7752.712
5883.07,7592.146
5884.7,7630.144
5886.34,7694.766
5887.97,7784.114
5889.6,7993.889
5891.24,7814.043
5892.87,7703.148
5894.51,7729.062
5896.14,7773.895
5897.77,7853.367
5899.41,7836.62
5901.04,7639.499
5902.68,7933.082
5904.31,8003.506
5905.94,8020.934
5907.58,8013.064
5909.21,8184.176
5910.85,8097.852
5912.48,7929.871
5914.11,7657.114
5915.75,8028.639
5917.38,8108.214
5919.01,8125.303
5920.65,8402.508
5922.28,8113.021
5923.92,8157.645
5925.55,8335.081
5927.18,8482.931
5928.82,8413.939
5930.45,8297.758
5932.09,8144.905
5933.72,8336.065
5935.35,8123.771
5936.99,8221.563
5938.62,8612.761
5940.25,8710.359
5941.89,8392.044
5943.52,8151.566
5945.16,8029.55
5946.79,8303.789
5948.42,8592
5950.06,8669.184
5951.69,8370.456
5953.32,8162.703
5954.96,8243.944
5956.59,8390.954
5958.23,8684.407
5959.86,8605.857
5961.49,8642.987
5963.13,8736.613
5964.76,9017.251
5966.4,9147.535
5968.03,8907.237
5969.66,8643.723
5971.3,8988.226
5972.93,8627.362
5974.56,8672.854
5976.2,8838.342
5977.83,8592.142
5979.47,8231.837
5981.1,7609.115
5982.73,6778.089
5984.37,5869.536
5986,5964.23
5987.64,6224.721
5989.27,6627.772
5990.9,6820.935
5992.54,7081.989
5994.17,7489.955
5995.81,8118.249
5997.44,8212.082
5999.07,8246.358
6000.71,8373.919
6002.34,8704.4
6003.98,8323.274
6005.61,8536.994
6007.24,8594.356
6008.88,8176.982
6010.51,8267.648
6012.14,8423.269
6013.78,8504.019
6015.41,8305.651
6017.05,8324.596
6018.68,8198.623
6020.31,8078.017
6021.95,8259.324
6023.58,8169.53
6025.21,8109.449
6026.85,8075.564
6028.48,8290.266
6030.12,8357.538
6031.75,8243.34
6033.38,8056.755
6035.02,8688.483
6036.65,8290.955
6038.28,8128.9
6039.92,8121.638
6041.55,8297.895
6043.19,8272.213
6044.82,8183.348
6046.45,8017.186
6048.09,7799.844
6049.72,8033.394
6051.36,8230.535
6052.99,8398.707
6054.62,8176.279
6056.26,8189.66
6057.89,8174.01
6059.52,8066.42
6061.16,7838.54
6062.79,8018.097
6064.43,8213.46
6066.06,8324.702
6067.69,8071.5
6069.33,8069.182
6070.96,8109.108
6072.6,8151.978
6074.23,7998.325
6075.86,7974.972
6077.5,7977.936
6079.13,7901.355
6080.77,8079.794
6082.4,8179.796
6084.03,8232.67
6085.67,8304.539
6087.3,8238.986
6088.94,8151.898
6090.57,8035.37
6092.2,8223.05
6093.84,8172.219
6095.47,8057.27
6097.1,7864.829
6098.74,7983.638
6100.37,7929.965
6102.01,7968.602
6103.64,8176.778
6105.27,7858.386
6106.91,7774.302
6108.54,7758.025
6110.18,7870.336
6111.81,7837.442
6113.44,7752.92
6115.08,7691.115
6116.71,7746.001
6118.34,7771.171
6119.98,7774.699
6121.61,7795.493
6123.24,7925.825
6124.88,7784.29
6126.51,7794.989
6128.15,7853.759
6129.78,8018.333
6131.41,8051.979
6133.05,7973.78
6134.68,7831.589
6136.32,7687.792
6137.95,7846.66
6139.58,7918.886
6141.22,7929.216
6142.85,7813.539
6144.48,7971.553
6146.12,8082.865
6147.75,8164.762
6149.39,8148.328
6151.02,8033.418
6152.65,7932.833
6154.29,7870.366
6155.92,7726.383
6157.56,7768.364
6159.19,7711.253
6160.82,7468.314
6162.46,7733.04
6164.09,7944.364
6165.73,8101.371
6167.36,8191.75
6168.99,8288.901
6170.63,8336.252
6172.26,8283.061
6173.9,7926.063
6175.53,8077.642
6177.16,8137.241
6178.8,8177.824
6180.43,8325.388
6182.06,8374.231
6183.7,8406.914
6185.33,8392.959
6186.97,8050.545
6188.6,7882.947
6190.23,7895.115
6191.87,7982.986
6193.5,7938.497
6195.14,7866.341
6196.77,7892.843
6198.4,7977.826
6200.04,7817.688
6201.67,7720.578
6203.3,7771.168
6204.94,7983.117
6206.57,8040.911
6208.2,7814.752
6209.84,7668.495
6211.47,7679.057
6213.11,7769.74
6214.74,7843.407
6216.38,7872.439
